"stimulus (pA)" "response 1 (mV)" "response 2 (mV)" "response 3 (mV)"
0 -65.30151 -66.80909 -65.88136
0 -65.31067 -66.784663 -65.8844
0 -65.30151 -66.802982 -65.90273
0 -65.30456 -66.8213 -65.88138
0 -65.34424 -66.812141 -65.89661
0 -65.31677 -66.8274 -65.89357
0 -65.28931 -66.8457 -65.88136
0 -65.32591 -66.82435 -65.88441
0 -65.32899 -66.827391 -65.89664
0 -65.35644 -66.8457 -65.89359
0 -65.36561 -66.842641 -65.88441
0 -65.33204 -66.8274 -65.90273
0 -65.31065 -66.8152 -65.91189
0 -65.32896 -66.839591 -65.88746
0 -65.3015 -66.84875 -65.87526
0 -65.32591 -66.8335 -65.86304
0 -65.30456 -66.833491 -65.83557
0 -65.34423 -66.815191 -65.82946
0 -65.3595 -66.806032 -65.84472
0 -65.32899 -66.812141 -65.83252
0 -65.3412 -66.84265 -65.85695
0 -65.34423 -66.84875 -65.85695
0 -65.33204 -66.87316 -65.85389
0 -65.31067 -66.8518 -65.83556
0 -65.34729 -66.88231 -65.83557
0 -65.3412 -66.88231 -65.82946
0 -65.33508 -66.86705 -65.8203
0 -65.31983 -66.86095 -65.81117
0 -65.33201 -66.8823 -65.8142
0 -65.34118 -66.85485 -65.79893
0 -65.31983 -66.84875 -65.80506
0 -65.31677 -66.85485 -65.79895
0 -65.33203 -66.8579 -65.78064
0 -65.35033 -66.8518 -65.79896
0 -65.33814 -66.87927 -65.80811
0 -65.3595 -66.839591 -65.79285
0 -65.37173 -66.845691 -65.78675
0 -65.34729 -66.86706 -65.7898
0 -65.33507 -66.86401 -65.7898
0 -65.33812 -66.8213 -65.802
0 -65.33204 -66.83045 -65.80811
0 -65.36256 -66.830432 -65.78674
0 -65.35339 -66.85181 -65.79286
0 -65.36867 -66.83655 -65.75622
0 -65.35646 -66.84265 -65.79284
0 -65.34422 -66.86705 -65.82336
0 -65.36256 -66.86705 -65.7837
0 -65.32897 -66.83045 -65.78675
0 -65.34425 -66.864 -65.7898
0 -65.33202 -66.82435 -65.78978
0 -65.32897 -66.806032 -65.7837
0 -65.33203 -66.86095 -65.79284
0 -65.33203 -66.86705 -65.80505
0 -65.35034 -66.8518 -65.77455
0 -65.33813 -66.84571 -65.77149
0 -65.32287 -66.86095 -65.81115
0 -65.33813 -66.8457 -65.77759
0 -65.33507 -66.8457 -65.75623
0 -65.31677 -66.82435 -65.76844
0 -65.31067 -66.8213 -65.74708
0 -65.32899 -66.809091 -65.73792
0 -65.34728 -66.83655 -65.78674
0 -65.35035 -66.83655 -65.74707
0 -65.36256 -66.83655 -65.77149
0 -65.35951 -66.815191 -65.77149
0 -65.33812 -66.8274 -65.75013
0 -65.33508 -66.81215 -65.7959
0 -65.37171 -66.85485 -65.7837
0 -65.35645 -66.83045 -65.7959
0 -65.3656 -66.836541 -65.7776
0 -65.3534 -66.79994 -65.76845
0 -65.33508 -66.790791 -65.76234
0 -65.31677 -66.8213 -65.79895
0 -65.30761 -66.84571 -65.7837
0 -65.30761 -66.82739 -65.75318
0 -65.2832 -66.8213 -65.76844
0 -65.33812 -66.8091 -65.76539
0 -65.34118 -66.793841 -65.76844
0 -65.33508 -66.769422 -65.77455
0 -65.31065 -66.781632 -65.7959
0 -65.31066 -66.778572 -65.83251
0 -65.31676 -66.769422 -65.79285
0 -65.31982 -66.803 -65.82031
0 -65.28626 -66.796881 -65.7959
0 -65.31067 -66.79385 -65.82033
0 -65.28625 -66.812141 -65.82946
0 -65.28319 -66.83655 -65.84473
0 -65.30151 -66.802981 -65.79895
0 -65.32288 -66.79384 -65.74707
0 -65.271 -66.790781 -65.7654
0 -65.28015 -66.796882 -65.7959
0 -65.30457 -66.775513 -65.79895
0 -65.31373 -66.784682 -65.77455
0 -65.2893 -66.757203 -65.81726
0 -65.2954 -66.775513 -65.79896
0 -65.2832 -66.781632 -65.78064
0 -65.29845 -66.78163 -65.75317
0 -65.2649 -66.806041 -65.7776
0 -65.28015 -66.7969 -65.77147
0 -65.2832 -66.790763 -65.76842
0 -65.26185 -66.793821 -65.79894
0 -65.2771 -66.806041 -65.81421
0 -65.29235 -66.793841 -65.77759
0 -65.2588 -66.790782 -65.7898
0 -65.28931 -66.803 -65.80811
0 -65.2954 -66.809082 -65.82335
0 -65.27405 -66.809091 -65.79895
0 -65.26796 -66.8152 -65.83862
0 -65.2771 -66.809091 -65.80506
0 -65.29542 -66.79994 -65.7898
0 -65.27709 -66.793822 -65.78676
0 -65.28015 -66.812141 -65.80505
0 -65.29541 -66.781623 -65.81421
0 -65.28932 -66.772464 -65.81421
0 -65.26795 -66.778562 -65.83556
0 -65.2954 -66.799932 -65.79895
0 -65.30761 -66.754143 -65.80811
0 -65.28626 -66.781622 -65.80505
0 -65.28931 -66.793831 -65.80811
0 -65.27404 -66.79079 -65.79285
0 -65.29236 -66.787723 -65.7715
0 -65.29236 -66.790782 -65.80504
0 -65.28015 -66.790781 -65.81115
0 -65.29846 -66.787713 -65.79896
0 -65.2832 -66.78469 -65.75319
0 -65.2771 -66.809091 -65.75318
0 -65.30455 -66.793841 -65.75929
0 -65.31371 -66.796881 -65.74403
0 -65.30761 -66.81825 -65.76539
0 -65.30151 -66.806041 -65.7837
0 -65.31067 -66.790791 -65.7715
0 -65.27712 -66.799941 -65.79285
0 -65.24964 -66.82435 -65.77149
0 -65.271 -66.796882 -65.75624
0 -65.2771 -66.793831 -65.7715
0 -65.2466 -66.787713 -65.75927
0 -65.28625 -66.77552 -65.75623
0 -65.33508 -66.784682 -65.7715
0 -65.32285 -66.793822 -65.77148
0 -65.31677 -66.796881 -65.76845
0 -65.31372 -66.818232 -65.74708
0 -65.29541 -66.818241 -65.74707
0 -65.31371 -66.8152 -65.77149
0 -65.31676 -66.802972 -65.75928
0 -65.31675 -66.82434 -65.77759
0 -65.28625 -66.81824 -65.76539
0 -65.31983 -66.793831 -65.77455
0 -65.29845 -66.802973 -65.76233
0 -65.30761 -66.80909 -65.77759
0 -65.29235 -66.81215 -65.75929
0 -65.3015 -66.83045 -65.77758
0 -65.29846 -66.821291 -65.77455
0 -65.27405 -66.79689 -65.76539
0 -65.2832 -66.84265 -65.71959
0 -65.29846 -66.796882 -65.75623
0 -65.30456 -66.8152 -65.74402
0 -65.28931 -66.818241 -65.74097
0 -65.26184 -66.8335 -65.72572
0 -65.32594 -66.81215 -65.7196
0 -65.31371 -66.82435 -65.74402
0 -65.31372 -66.824341 -65.75319
0 -65.32592 -66.81215 -65.74708
0 -65.32288 -66.83655 -65.74097
0 -65.3473 -66.83045 -65.74096
0 -65.31678 -66.8152 -65.74402
0 -65.31677 -66.82435 -65.75013
0 -65.29845 -66.806032 -65.7318
0 -65.31066 -66.8274 -65.75012
0 -65.3351 -66.8213 -65.77759
0 -65.31371 -66.8274 -65.75928
0 -65.33509 -66.809091 -65.75929
0 -65.31068 -66.784673 -65.74097
0 -65.30151 -66.799923 -65.74401
0 -65.28321 -66.799922 -65.71045
0 -65.2832 -66.787723 -65.75014
0 -65.27405 -66.772455 -65.75319
0 -65.25574 -66.778581 -65.74098
0 -65.2893 -66.793831 -65.77453
0 -65.28321 -66.8213 -65.78675
0 -65.3076 -66.799941 -65.78979
0 -65.29846 -66.8152 -65.7837
0 -65.29235 -66.824341 -65.78369
0 -65.29236 -66.809091 -65.76844
0 -65.23133 -66.799931 -65.78675
0 -65.24048 -66.802981 -65.79591
0 -65.24048 -66.787731 -65.81727
0 -65.24965 -66.790782 -65.8081
0 -65.28321 -66.799941 -65.80505
0 -65.28931 -66.83655 -65.81115
0 -65.29236 -66.790782 -65.78675
0 -65.25574 -66.796891 -65.77455
0 -65.2771 -66.796882 -65.79285
0 -65.271 -66.8152 -65.802
0 -65.27405 -66.83655 -65.78064
0 -65.27405 -66.83044 -65.77149
0 -65.30762 -66.830441 -65.78065
0 -65.2832 -66.836541 -65.81727
0 -65.29846 -66.806032 -65.78369
0 -65.2893 -66.8213 -65.82031
0 -65.3137 -66.83655 -65.79592
0 -65.2954 -66.833481 -65.7776
0 -65.29235 -66.802991 -65.7959
0 -65.29845 -66.836541 -65.78369
0 -65.2771 -66.793832 -65.79285
0 -65.28625 -66.812141 -65.8203
0 -65.25574 -66.81214 -65.82946
0 -65.24049 -66.784681 -65.83251
0 -65.2649 -66.8213 -65.82948
0 -65.22828 -66.81215 -65.82335
0 -65.25879 -66.821291 -65.80504
0 -65.2466 -66.8152 -65.8264
0 -65.23439 -66.821291 -65.8081
0 -65.24659 -66.8457 -65.82945
0 -65.24047 -66.830441 -65.82335
0 -65.23743 -66.836541 -65.84472
0 -65.2466 -66.8274 -65.81115
0 -65.26185 -66.8091 -65.7898
0 -65.23744 -66.83655 -65.80505
0 -65.24353 -66.82435 -65.78676
0 -65.24658 -66.802982 -65.77149
0 -65.24049 -66.8091 -65.8081
0 -65.22827 -66.82435 -65.80505
0 -65.22828 -66.83045 -65.78675
0 -65.27405 -66.84265 -65.76234
0 -65.25574 -66.790782 -65.7532
0 -65.25575 -66.784681 -65.77148
0 -65.25879 -66.796891 -65.7776
0 -65.2527 -66.84875 -65.78065
0 -65.24354 -66.8579 -65.7898
0 -65.22523 -66.8274 -65.80505
0 -65.21912 -66.8457 -65.8081
0 -65.24659 -66.812141 -65.802
0 -65.23134 -66.796891 -65.76844
0 -65.21302 -66.821291 -65.7715
0 -65.2405 -66.806041 -65.79895
0 -65.2588 -66.84265 -65.81115
0 -65.24353 -66.83045 -65.78675
0 -65.271 -66.83655 -65.7776
0 -65.23134 -66.830441 -65.8081
0 -65.23743 -66.821291 -65.80506
0 -65.2588 -66.833491 -65.82641
0 -65.24963 -66.84265 -65.85082
0 -65.27405 -66.8518 -65.82336
0 -65.2771 -66.8396 -65.84471
0 -65.26794 -66.82435 -65.84472
0 -65.27709 -66.81825 -65.8264
0 -65.22828 -66.84266 -65.82641
0 -65.24659 -66.82435 -65.84473
0 -65.20385 -66.87315 -65.85387
0 -65.22826 -66.8457 -65.83251
0 -65.21301 -66.8518 -65.82947
0 -65.23133 -66.8396 -65.82032
0 -65.21606 -66.86705 -65.85082
0 -65.20386 -66.8579 -65.8264
0 -65.23132 -66.833491 -65.82946
0 -65.23132 -66.8396 -65.83862
0 -65.23133 -66.802991 -65.83556
0 -65.26183 -66.8091 -65.83862
0 -65.25269 -66.851811 -65.84471
0 -65.23132 -66.802991 -65.85998
0 -65.24351 -66.82435 -65.82031
0 -65.24353 -66.81825 -65.8264
0 -65.24964 -66.84875 -65.83251
0 -65.27101 -66.83655 -65.84166
0 -65.28015 -66.824341 -65.84778
0 -65.26489 -66.82435 -65.84473
0 -65.29845 -66.784671 -65.84778
0 -65.25575 -66.802982 -65.85693
0 -65.2588 -66.79993 -65.85388
0 -65.24964 -66.802982 -65.8783
0 -65.24049 -66.763321 -65.85998
0 -65.21301 -66.790781 -65.84166
0 -65.24354 -66.778563 -65.85084
0 -65.19774 -66.790764 -65.86916
0 -65.20691 -66.79079 -65.87829
0 -65.25269 -66.775531 -65.86914
0 -65.23438 -66.790772 -65.85081
0 -65.2344 -66.7969 -65.86305
0 -65.22521 -66.766353 -65.84777
0 -65.20079 -66.769422 -65.84169
0 -65.19775 -66.763304 -65.86916
0 -65.22523 -66.79689 -65.86609
0 -65.22217 -66.815191 -65.90579
0 -65.19164 -66.806032 -65.86915
0 -65.19775 -66.81825 -65.8722
0 -65.20384 -66.8152 -65.87829
0 -65.20387 -66.81825 -65.89663
0 -65.17333 -66.787732 -65.87221
0 -65.19165 -66.818241 -65.8661
0 -65.18858 -66.81519 -65.8783
0 -65.16416 -66.82129 -65.86914
0 -65.2069 -66.802991 -65.86304
0 -65.19775 -66.83961 -65.85998
0 -65.17638 -66.824332 -65.85084
0 -65.16722 -66.802991 -65.84474
0 -65.19775 -66.809091 -65.84167
0 -65.17028 -66.796891 -65.82947
0 -65.22522 -66.775514 -65.85389
0 -65.19165 -66.775513 -65.86
0 -65.19164 -66.775512 -65.86304
0 -65.2008 -66.802981 -65.86915
0 -65.17943 -66.793831 -65.85389
0 -65.20081 -66.796881 -65.8722
0 -65.1947 -66.787712 -65.8661
0 -65.18552 -66.787731 -65.8844
0 -65.20995 -66.796891 -65.88745
0 -65.1947 -66.790782 -65.91494
0 -65.20996 -66.799932 -65.89663
0 -65.19164 -66.81215 -65.8783
0 -65.18554 -66.799941 -65.86915
0 -65.18859 -66.806041 -65.85082
0 -65.17639 -66.766362 -65.84779
0 -65.17333 -66.793832 -65.85998
0 -65.15196 -66.778571 -65.84167
0 -65.15502 -66.784664 -65.8325
0 -65.17638 -66.778555 -65.86303
0 -65.1245 -66.803 -65.83252
0 -65.14585 -66.796873 -65.84167
0 -65.16112 -66.769422 -65.88137
0 -65.15806 -66.793832 -65.86304
0 -65.13976 -66.787723 -65.85083
0 -65.13671 -66.775513 -65.85388
0 -65.13365 -66.784682 -65.86609
0 -65.17639 -66.796881 -65.80201
0 -65.17331 -66.796872 -65.84473
0 -65.17637 -66.787721 -65.85084
0 -65.15806 -66.812141 -65.84777
0 -65.14281 -66.769422 -65.81115
0 -65.155 -66.7969 -65.83251
0 -65.17637 -66.769413 -65.85082
0 -65.1489 -66.79079 -65.83862
0 -65.15806 -66.769422 -65.86914
0 -65.15195 -66.775522 -65.86304
0 -65.19165 -66.784672 -65.83555
0 -65.1886 -66.772454 -65.84168
0 -65.16417 -66.79994 -65.84167
0 -65.17333 -66.772463 -65.83862
0 -65.18553 -66.781631 -65.85083
0 -65.17334 -66.775522 -65.87831
0 -65.18856 -66.772464 -65.89661
0 -65.17333 -66.760253 -65.90578
0 -65.19165 -66.757194 -65.9241
0 -65.17637 -66.769404 -65.95459
0 -65.17333 -66.757195 -65.90274
0 -65.2008 -66.812132 -65.89052
0 -65.19163 -66.8152 -65.92103
0 -65.17637 -66.793823 -65.92104
0 -65.1947 -66.784681 -65.90578
0 -65.19775 -66.77859 -65.90883
0 -65.155 -66.796881 -65.92715
0 -65.17026 -66.77248 -65.9241
0 -65.1825 -66.766363 -65.90579
0 -65.16722 -66.799932 -65.9119
0 -65.18249 -66.775514 -65.89967
0 -65.1947 -66.775531 -65.90273
0 -65.19164 -66.781631 -65.90883
0 -65.19164 -66.775514 -65.88441
0 -65.20079 -66.778581 -65.90577
0 -65.19775 -66.775521 -65.87525
0 -65.1367 -66.781631 -65.89663
0 -65.11535 -66.754144 -65.89663
0 -65.16418 -66.732773 -65.92715
0 -65.18553 -66.766363 -65.94239
0 -65.15805 -66.760263 -65.90273
0 -65.19163 -66.754161 -65.92714
0 -65.20081 -66.741943 -65.91494
0 -65.19773 -66.741935 -65.92105
0 -65.17943 -66.738875 -65.92714
0 -65.17028 -66.714454 -65.93324
0 -65.17334 -66.723622 -65.93325
0 -65.20692 -66.723632 -65.91189
0 -65.17638 -66.690054 -65.9302
0 -65.17332 -66.708362 -65.92715
0 -65.12756 -66.708363 -65.9607
0 -65.1306 -66.717523 -65.9424
0 -65.1367 -66.717523 -65.93325
0 -65.1245 -66.717523 -65.9363
0 -65.12144 -66.720563 -65.94545
0 -65.10925 -66.738882 -65.91799
0 -65.07875 -66.699213 -65.9241
0 -65.06654 -66.717525 -65.9302
0 -65.05739 -66.717504 -65.9668
0 -65.0574 -66.71447 -65.95155
0 -65.02382 -66.732766 -65.9668
0 -65.02991 -66.720562 -65.9729
0 -65.02381 -66.71142 -65.98205
0 -65.03602 -66.726675 -65.95765
0 -65.0238 -66.745002 -65.9607
0 -65.04213 -66.723633 -66.00036
0 -64.99938 -66.738892 -65.982059
0 -64.99327 -66.732772 -65.979
0 -64.99631 -66.705324 -65.9912
0 -64.97496 -66.748044 -66.018668
0 -64.98412 -66.729731 -65.98205
0 -64.97496 -66.738883 -65.9912
0 -64.98412 -66.711416 -66.018688
0 -64.99938 -66.732782 -65.9912
0 -64.98716 -66.741933 -65.991209
0 -64.98106 -66.74196 -66.00951
0 -65.00549 -66.760254 -65.975959
0 -64.99021 -66.738892 -65.988159
0 -64.98107 -66.735824 -66.015609
0 -64.98718 -66.717523 -66.043088
0 -64.95666 -66.705322 -66.003419
0 -64.95971 -66.735844 -66.000369
0 -64.97191 -66.708374 -65.99426
0 -64.97497 -66.744983 -65.997309
0 -64.96275 -66.73279 -66.021719
0 -64.9353 -66.720555 -66.043079
0 -64.93835 -66.705303 -66.024769
0 -64.95972 -66.705302 -66.006478
0 -64.96276 -66.738893 -66.021709
0 -64.9353 -66.741943 -66.0156
0 -64.9292 -66.726665 -66.018678
0 -64.92615 -66.735833 -65.997309
0 -64.9231 -66.732774 -66.015619
0 -64.9231 -66.751085 -66.04613
0 -64.94445 -66.744984 -66.01255
0 -64.9109 -66.751092 -66.0034
0 -64.92005 -66.729714 -65.9851
0 -64.9048 -66.751094 -65.98205
0 -64.8987 -66.754172 -65.98205
0 -64.89564 -66.741934 -65.972909
0 -64.9292 -66.726673 -66.006459
0 -64.92005 -66.735844 -65.97595
0 -64.91699 -66.745001 -65.9485
0 -64.9231 -66.751094 -65.9668
0 -64.9353 -66.726681 -65.98815
0 -64.93836 -66.738884 -65.97595
0 -64.89869 -66.741943 -65.994259
0 -64.95361 -66.729732 -65.95459
0 -64.9536 -66.723632 -65.9668
0 -64.92005 -66.735833 -65.98205
0 -64.9292 -66.748062 -65.979
0 -64.94751 -66.708371 -65.98815
0 -64.92005 -66.723623 -65.997318
0 -64.94445 -66.738884 -65.9912
0 -64.98108 -66.738901 -66.00035
0 -64.99328 -66.735851 -65.96375
0 -64.98411 -66.741942 -65.9851
0 -64.99328 -66.754143 -65.98815
0 -64.97801 -66.729723 -65.979
0 -64.99327 -66.757195 -65.95155
0 -64.99937 -66.775513 -65.97595
0 -65.00548 -66.748035 -66.018678
0 -64.97803 -66.738874 -65.991209
0 -64.96276 -66.760245 -66.021728
0 -64.97802 -66.757196 -66.006459
0 -64.95361 -66.775523 -65.991209
0 -64.96885 -66.763304 -65.97595
0 -64.9475 -66.778563 -65.9546
0 -64.95665 -66.757222 -65.9729
0 -64.9414 -66.757194 -65.9607
0 -64.93836 -66.763296 -65.94239
0 -64.96582 -66.757203 -65.9729
0 -64.96583 -66.732775 -65.95155
0 -64.95056 -66.723608 -65.979
0 -64.99634 -66.787732 -65.988159
0 -64.95972 -66.754144 -65.95155
0 -64.96581 -66.738883 -65.93935
0 -64.95971 -66.738875 -65.95459
0 -64.98717 -66.732785 -65.9729
0 -65.02381 -66.729725 -65.98205
0 -65.00855 -66.744983 -65.98205
0 -65.00854 -66.744984 -65.96375
0 -65.0116 -66.726664 -65.97595
0 -65.0238 -66.708363 -65.96375
0 -65.00242 -66.705303 -65.98205
0 -64.99632 -66.714464 -65.98205
0 -64.97802 -66.693123 -65.96679
0 -64.97801 -66.699212 -65.94239
0 -64.98107 -66.705305 -65.96985
0 -64.97803 -66.726674 -65.979
0 -64.99939 -66.741923 -65.9485
0 -64.98413 -66.720582 -65.979009
0 -64.99023 -66.711424 -65.9546
0 -64.98108 -66.705305 -65.93325
0 -64.96885 -66.693101 -65.9485
0 -64.9597 -66.702264 -65.94544
0 -64.95665 -66.687011 -65.96985
0 -64.95971 -66.693102 -65.9485
0 -64.97191 -66.732783 -65.95154
0 -64.94445 -66.723622 -65.92713
0 -64.96276 -66.696163 -65.93935
0 -64.9658 -66.71143 -65.960709
0 -64.9719 -66.714462 -66.009518
0 -64.9719 -66.699205 -65.9973
0 -64.94141 -66.729734 -65.985109
0 -64.95666 -66.757194 -65.9668
0 -64.99021 -66.757194 -65.975959
0 -64.97801 -66.775521 -65.982059
0 -64.96581 -66.732784 -65.9729
0 -64.97497 -66.729733 -65.97595
0 -64.99329 -66.702262 -65.96375
0 -64.99022 -66.720564 -65.98205
0 -65.00245 -66.705323 -65.94545
0 -64.97191 -66.71142 -65.96375
0 -65.02075 -66.687004 -65.9668
0 -65.03297 -66.711412 -65.96375
0 -65.00548 -66.711405 -65.98205
0 -64.99631 -66.677852 -65.988159
0 -65.02989 -66.690063 -65.9912
0 -65.00854 -66.708363 -65.979009
0 -65.03907 -66.714462 -65.9729
0 -64.99938 -66.677843 -65.9729
0 -65.00547 -66.702271 -65.969859
0 -64.98717 -66.671757 -65.9729
0 -65.02076 -66.653454 -65.991209
0 -65.02686 -66.690055 -65.96985
0 -65.04518 -66.693112 -65.9485
0 -65.03297 -66.696153 -65.9546
0 -65.0177 -66.677854 -65.99425
0 -65.02992 -66.687002 -66.00951
0 -65.02687 -66.671756 -66.009509
0 -65.02076 -66.690064 -65.99425
0 -65.0055 -66.662606 -65.96985
0 -65.01769 -66.683951 -65.96985
0 -65.04823 -66.687004 -65.9729
0 -65.06655 -66.674804 -65.93934
0 -65.03296 -66.687014 -65.9241
0 -65.0299 -66.702265 -65.90578
0 -64.98717 -66.699204 -65.9363
0 -65.01159 -66.699204 -65.93325
0 -64.99632 -66.705313 -65.97289
0 -65.03907 -66.699212 -65.90579
0 -65.04823 -66.729722 -65.90273
0 -65.03296 -66.735825 -65.90884
0 -65.0238 -66.760252 -65.92714
0 -65.03602 -66.714464 -65.92104
0 -65.04212 -66.738893 -65.89053
0 -65.02686 -66.735827 -65.93019
0 -65.02991 -66.738875 -65.9302
0 -65.03603 -66.720573 -65.92409
0 -65.04824 -66.72973 -65.92715
0 -65.04211 -66.741951 -65.90272
0 -65.07875 -66.729725 -65.93019
0 -65.0696 -66.751103 -65.9119
0 -65.08485 -66.738893 -65.93019
0 -65.06655 -66.702263 -65.96375
0 -65.0757 -66.732784 -65.95155
0 -65.0879 -66.760255 -65.93934
0 -65.094 -66.763311 -65.95765
0 -65.0879 -66.757202 -65.95765
0 -65.08179 -66.744985 -65.92713
0 -65.0696 -66.760263 -65.93628
0 -65.0818 -66.729734 -65.92103
0 -65.094 -66.735823 -65.95765
0 -65.1184 -66.769395 -65.95765
0 -65.0696 -66.763321 -65.9363
0 -65.06348 -66.772463 -65.91493
0 -65.09705 -66.766362 -65.9546
0 -65.1001 -66.766372 -65.94545
0 -65.07569 -66.763312 -65.957649
0 -65.06958 -66.78468 -65.969859
0 -65.08179 -66.796882 -65.92714
0 -65.07263 -66.775523 -65.93629
0 -65.08484 -66.772464 -65.94545
0 -65.10315 -66.744985 -65.96985
0 -65.12756 -66.754153 -65.9546
0 -65.1184 -66.769413 -65.93935
0 -65.1245 -66.760252 -65.9302
0 -65.12755 -66.757192 -65.95155
0 -65.14892 -66.778572 -65.9668
0 -65.1306 -66.751094 -65.95155
0 -65.13365 -66.732773 -65.93935
0 -65.1184 -66.751094 -65.93325
0 -65.11229 -66.744993 -65.96985
0 -65.1306 -66.744985 -65.96985
0 -65.15197 -66.735833 -65.93324
0 -65.16111 -66.726656 -65.95765
0 -65.16111 -66.751103 -65.95155
0 -65.13365 -66.781631 -65.9485
0 -65.15501 -66.766344 -65.9424
0 -65.1245 -66.757213 -65.93935
0 -65.13061 -66.720571 -65.9546
0 -65.14281 -66.732784 -65.96374
0 -65.155 -66.69616 -65.98205
0 -65.12145 -66.711414 -65.9668
0 -65.12145 -66.702264 -65.9668
0 -65.11535 -66.693103 -65.988159
0 -65.1123 -66.696153 -65.985109
0 -65.10925 -66.729732 -65.9668
0 -65.12145 -66.738883 -65.94849
0 -65.15195 -66.732773 -65.95155
0 -65.13366 -66.769422 -65.94849
0 -65.13061 -66.744993 -65.9424
0 -65.12145 -66.763313 -65.9485
0 -65.1367 -66.741925 -65.9607
0 -65.10925 -66.763312 -65.951559
0 -65.11535 -66.760252 -65.96069
0 -65.10925 -66.748042 -65.9546
0 -65.13365 -66.748051 -65.93325
0 -65.1306 -66.751111 -65.92104
0 -65.12755 -66.775522 -65.92104
0 -65.13975 -66.754154 -65.93629
0 -65.1062 -66.720583 -65.9485
0 -65.1306 -66.714465 -65.96985
0 -65.16112 -66.732773 -65.9424
0 -65.15807 -66.717504 -65.93935
0 -65.17333 -66.726682 -65.9363
0 -65.18553 -66.729715 -65.93629
0 -65.17638 -66.726656 -65.9485
0 -65.21606 -66.738901 -65.95764
0 -65.20386 -66.732774 -65.96375
0 -65.21606 -66.744983 -65.9729
0 -65.21302 -66.735834 -65.98816
0 -65.20995 -66.754144 -65.93935
0 -65.18248 -66.766363 -65.97595
0 -65.16722 -66.763311 -65.979
0 -65.16112 -66.763311 -65.96985
0 -65.18248 -66.769422 -65.9729
0 -65.19775 -66.766363 -65.96985
0 -65.16722 -66.766363 -65.9729
0 -65.20386 -66.744984 -65.92714
0 -65.18249 -66.754153 -65.96375
0 -65.20692 -66.754163 -65.95765
0 -65.19776 -66.781631 -65.92715
0 -65.20691 -66.802991 -65.93935
0 -65.22828 -66.799932 -65.94849
0 -65.20996 -66.802991 -65.92105
0 -65.20386 -66.796891 -65.9485
0 -65.21303 -66.778572 -65.9363
0 -65.21911 -66.79384 -65.92104
0 -65.2008 -66.8091 -65.91494
0 -65.19775 -66.8091 -65.86915
0 -65.20081 -66.802991 -65.86608
0 -65.18859 -66.787732 -65.87832
0 -65.19775 -66.8274 -65.89052
0 -65.20081 -66.812131 -65.92103
0 -65.21301 -66.781623 -65.92714
0 -65.22216 -66.781622 -65.9119
0 -65.1947 -66.784682 -65.92409
0 -65.19164 -66.8091 -65.93935
0 -65.20386 -66.796881 -65.91494
0 -65.22218 -66.769413 -65.90883
0 -65.21911 -66.796891 -65.9241
0 -65.21912 -66.796882 -65.90274
0 -65.21913 -66.77858 -65.90884
0 -65.23438 -66.812131 -65.9485
0 -65.23132 -66.809091 -65.9424
0 -65.2069 -66.821291 -65.96985
0 -65.24353 -66.83655 -65.98205
0 -65.2588 -66.842641 -65.98205
0 -65.2527 -66.8335 -65.95765
0 -65.26489 -66.87927 -65.9607
0 -65.23132 -66.84265 -65.92714
0 -65.22218 -66.87011 -65.9668
0 -65.23744 -66.8701 -65.982059
0 -65.2344 -66.84875 -65.9607
0 -65.23743 -66.864 -65.9851
0 -65.21301 -66.83655 -65.93019
0 -65.24658 -66.83044 -65.95765
0 -65.23439 -66.8579 -65.9302
0 -65.21607 -66.87011 -65.94544
0 -65.21911 -66.8518 -65.95765
0 -65.20385 -66.8396 -65.95765
0 -65.22523 -66.86705 -65.95765
0 -65.23743 -66.84875 -65.9607
0 -65.19775 -66.82435 -65.9424
0 -65.25268 -66.8335 -65.95765
0 -65.25879 -66.8396 -65.95155
0 -65.24658 -66.821291 -65.9729
0 -65.25879 -66.8335 -65.9546
0 -65.2527 -66.8274 -65.95765
0 -65.23439 -66.8213 -65.9546
0 -65.271 -66.85181 -65.96375
0 -65.28015 -66.8457 -65.9668
0 -65.2649 -66.818241 -65.93935
0 -65.2771 -66.806032 -65.9485
0 -65.25268 -66.796882 -65.9424
0 -65.27099 -66.79079 -65.98205
0 -65.24964 -66.796891 -65.991209
0 -65.26184 -66.775512 -65.9668
0 -65.2588 -66.79688 -65.98205
0 -65.26794 -66.802991 -65.979
0 -65.23438 -66.79689 -65.98205
0 -65.24048 -66.809082 -65.9729
0 -65.26184 -66.80605 -65.9729
0 -65.24964 -66.799941 -65.960709
0 -65.22217 -66.772481 -65.979
0 -65.2008 -66.787731 -65.9729
0 -65.22523 -66.778573 -65.9973
0 -65.19164 -66.751102 -66.015628
0 -65.213 -66.787732 -65.99425
0 -65.23133 -66.781623 -66.00035
0 -65.18553 -66.781632 -65.98815
0 -65.25574 -66.787723 -65.9851
0 -65.22827 -66.787721 -65.9912
0 -65.25269 -66.806041 -65.979
0 -65.20996 -66.787731 -65.97595
0 -65.22828 -66.790791 -65.9607
0 -65.22826 -66.806041 -65.95765
0 -65.23439 -66.80298 -65.97595
0 -65.2283 -66.769404 -65.95765
0 -65.23439 -66.778563 -65.957659
0 -65.22217 -66.802973 -65.99425
0 -65.23134 -66.772462 -65.982059
0 -65.2008 -66.8335 -65.96375
0 -65.23744 -66.787741 -65.96374
